Filename,Individuals & Businesses
SB0180S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 500 certified message practitioners
applicants per year paying a $60 fee, to have their certification application reviewed, for a total cost of
$30,000 starting FY 2023. Enactment of this legislation could also result in an estimated 69 apprentice
applicants per year paying a $35 fee to have their applications reviewed, for a total cost of $2,400
starting FY 2023. Enactment of this legislation could result in 500 applicants paying $20 each to re-
designate their supervisor, for a total cost of $10,000. Enactment of this legislation could also result
in ten citations at $500 each per year, totaling $5,000. Enactment of this bill could also result in 500
applicants and 69 apprentices paying $15 to BCI and $13 to FBI for background checks, totaling
$16,000 beginning in FY 2023."
HB0335S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0015.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in decreased licensing fees for child care providers; the
aggregate impact is unknown."
HB0375.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable costs for businesses and
individuals.
H.B. 375
2022/02/24 18:17, Lead Analyst: Kimberly D. Madsen Attorney: VA1"
HB0459.fn.pdf,"UCA 36-12-13(2)(c)
This legislation could increase costs for alleged offenders who refuse to submit to HIV testing by
$1,000 in aggregate annually beginning in FY 2023 from paying the costs of related legal proceedings.
Costs could be higher if the legislation impacts more than five cases."
SB0059S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an average individual income tax liability decrease of
2.4% and an average corporate income tax liability decrease of 2.2%. Additionally, enactment of
the personal property exemption in this bill could result in a statewide tax shift of approximately $5.2
million. This could represent an average tax shift to a $350,000 home of $3.10. This could represent
an average tax shift to a $1,000,000 business with little to no eligible supply personal property of
$16.10. It could represent an average savings to business with eligible supply property of up to $56.87
per $5,000 of exempt supply personal property. Enactment of the two sales tax exemptions in this bill
could reduce individual and business tax liability by approximately $9.7 million in FY2023 and $11.5
million in FY2024."
HB0447.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals pay higher fines as a result of the provisions of this bill, this could cost
certain offenders up to $1,000 more per case, however the total amount is unknown."
HB0170S01.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that school districts levy taxes as authorized by this bill, enactment of this legislation
could increase aggregate property tax liability statewide by up to $49.5 million annually. Individuals
who own a $350,000 primary residence could see a $9.63 annual increase in tax per 0.00005
increment up to a possible maximum of $28.88. A $1,000,000 business could see an increase of $50
per 0.00005 increment up to a maximum of $150."
HB0267.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate the provisions of this bill and municipalities impose fines,
enactment of this legislation could result in increased fees of $50 per individual; the aggregate impact
is unknown."
SB0106.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could reduce sales tax liability for distribution and wholesale electrical
cooperatives by approximately $510,000 in FY 2023 and $610,000 in FY 2024.
S.B. 106
2022/01/19 17:01, Lead Analyst: Maddy Oritt Attorney: CRG"
SB0165.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about
$1,500/case, however the total amount is unknown."
HB0428.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0359S03.fn.pdf,"UCA 36-12-13(2)(c)
Individuals who choose to petition for expungement of an eviction record could pay a $150 filing fee,
expending $11,300 ongoing and $78,800 one-time in aggregate."
HB0356S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0415S01.fn.pdf,"UCA 36-12-13(2)(c)
Individuals convicted of an offense against a transit worker could pay an additional $10,400 in
aggregate from fines and surcharge fees in FY 2023 and FY 2024.
H.B. 415 1st Sub. (Buff)
2022/03/02 17:47, Lead Analyst: Clare Tobin Lence Attorney: JR"
SB0053.fn.pdf,"UCA 36-12-13(2)(c)
Individuals cited for violations could pay an aggregated $1,844,400 in fines and surcharge fees
beginning in FY 2023.
S.B. 53
2022/01/17 09:30, Lead Analyst: Alexander R. Wilson Attorney: KPG"
HB0374S05.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0332.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
SB0016S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses.
S.B. 16 2nd Sub. (Salmon)
2022/02/14 15:03, Lead Analyst: Timothy G. Dinehart Attorney: PG"
HB0337S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
SB0041.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
HB0220.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation may decrease the annual premiums paid by the households of 1,600
newborns by a combined total of $410,000 annually beginning in FY 2023."
HB0097.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals no longer violate provisions of this bill, this could save certain offenders
about $1,500/case, however the total amount is unknown."
HB0197.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an average individual income tax decrease of
approximately 10.7% and an average corporate income tax decrease of approximately 10.1%."
HB0081S02.fn.pdf,"UCA 36-12-13(2)(c)
Individuals cited for violations could save $820 per case for an aggregated $15,700 in fines and
surcharge fees beginning in FY 2023. This bill could also cost individuals an unknown amount to
attend a required court approved educational program.
H.B. 81 2nd Sub. (Gray)
2022/01/28 17:17, Lead Analyst: Alexander R. Wilson Attorney: JR"
SB0167.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that more people are convicted of a higher offense as a result of this bill, certain
individuals could pay more in fines/fees, however the amount is indeterminable.
S.B. 167
2022/02/11 09:01, Lead Analyst: Gary R. Syphus Attorney: JR"
HB0306.fn.pdf,"UCA 36-12-13(2)(c)
For each new civil penalty assessed an individual may pay up to $150 and a business may pay up to
$5,000."
HB0072S01.fn.pdf,"UCA 36-12-13(2)(c)
This bill could also result in increased costs to businesses and individuals for up to 2,050,000 vehicles
that require an inspection for noise prevention equipment during emissions inspections."
HB0244S01.fn.pdf,"UCA 36-12-13(2)(c)
If primacy is authorized by the Environmental Protection Agency, enactment of this legislation would
result in fees assessed to geologic carbon storage operations to pay for the costs of the Division of Oil,
Gas, and Mining to permit, regulate, and monitor these activities."
HB0302S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses.
H.B. 302 1st Sub. (Buff)
2022/02/17 12:15, Lead Analyst: Emily Willis Attorney: VA1"
SB0121S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 21 applicants paying $100 in license fees
for a total cost of $2,100 in FY 2023 and an additional four new applicants each year, along with 25
renewal applicants paying a $78 renewal fee every other year beginning FY 2024, with a total cost of
$1,400 ongoing."
HB0265.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
SB0104.fn.pdf,"UCA 36-12-13(2)(c)
Up to 250 individuals may opt to pay $100 annually to receive a two-year community health worker
certification. Individuals who violate provisions of this bill could pay a fine of up to $100."
HB0318.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0333S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
HB0438.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could change the sales tax and property tax burden for taxpayers on
Point of the Mountain state land; the aggregate impact is unknown."
HB0214.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated five legacy qualifier applicants per year
paying a $50 fee to have their certification application reviewed, for a total cost of $300 starting FY
2023."
SB0008.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
SB0016.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses.
S.B. 16
2022/01/14 09:14, Lead Analyst: Timothy G. Dinehart Attorney: PG"
SB0056S01.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that fewer individuals violate provisions of this bill, this could save certain offenders
about $1,500 for each Class A Misdemeanor and 3rd Degree Felony or $2,500 for each 2nd Degree
Felony, however the total savings is unknown.
S.B. 56 1st Sub. (Green)
2022/01/27 08:01, Lead Analyst: Alexander R. Wilson Attorney: JR"
SB0043.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 200 applicants per year paying $70 per
transaction for a total cost of $14,000, and an estimated 150 citations in FY 2023 and 200 citations in
FY 2024 with a $500 fine each, totaling $75,000 in FY 2023 and $100,000 FY 2024, for a total impact
of $89,000 in FY 2023 and $114,000 in FY 2024.
S.B. 43
2022/01/15 11:04, Lead Analyst: Bidusha Mudbhari Attorney: PG"
HB0222.fn.pdf,"UCA 36-12-13(2)(c)
About 30,234 driver privilege card renewal applicants would save about $29/each in fees for a total
savings of $876,800 ongoing beginning in FY 2023. About 2,097 driver privilege card applicants would
save about $20/each in fees for a driving privilege card renewal for a total savings of $41,900 over the
same time period."
SB0182S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation requires that a financial institution that provides digital asset custodial
services pay an annual fee of $200 plus $0.02 per $1 million of digital assets for which the company
provides services."
HB0086S04.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could cost $35 for each parent who takes an educational course in the event of
a parenting plan modification and pays the maximum cost outlined in this bill. For each 100 instances
this would cost individuals an estimated $3,500 of the potential annual maximum of 4,750 parenting
plan modifications with an estimated cost of $332,500."
HB0337S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0368S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could reduce fees for personalized license plate holders by approximately
$49 per plate due to the moratorium on personalized license plates. These saved fees would
aggregate to $816,000 in FY 2023 and $857,000 in FY 2024."
SB0020.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a tax shift, wherein telecommunications companies could
have reduced property tax burdens and all other filers could have increased property tax burdens. The
aggregate impact is estimated to be a shift of approximately $19 million annually.
S.B. 20
2021/12/14 11:44, Lead Analyst: Maddy Oritt Attorney: AVA"
SB0120.fn.pdf,"UCA 36-12-13(2)(c)
About 12,000 offenders could pay about $73/each less in court fees/fines on average for a total of
about $875,300 ongoing beginning in FY 2023."
SB0151.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 500 compact licensees paying an annual $75
license fee for total costs of $37,500 ongoing beginning in FY 2023. Enactment of this legislation could
also result in 500 applicants paying approximately $28 each for background checks to the Department
of Public Safety, for an aggregate cost of $14,100 beginning in FY 2023."
SB0051.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could cost individuals statewide $557,400 ongoing beginning in FY 2023 with
the following impacts: 1. $7,900 in savings from modifications to registration fees for vintage vehicles;
2. $517,500 in additional costs for emissions fees to private inspection companies; and 3. $47,800 in
additional costs for emissions fees paid to counties."
SB0125S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in approximately 75,000 hospitality employees receiving a
one-time $1,250 grant in FY 2023."
HB0353.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals pay higher fines as a result of the provisions of this bill, this could cost
certain offenders about $1,000/case, however the total amount is unknown."
HB0390S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
SB0132.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about
$1,500/case, however the total amount is unknown."
HB0029S01.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals pay higher fines as a result of the provisions of this bill, this could cost
certain offenders about $1,000/case, however the total amount is unknown."
HB0139S01.fn.pdf,"UCA 36-12-13(2)(c)
About 157,500 individuals could pay a $3 fee each year beginning in FY 2023 for a total of $465,400."
SB0226S02.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about
$1,500/case, however the total amount is unknown."
HB0133.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could cost individuals approximately $217,500 annually in aggregate for
a $7.50 fee paid to the Bureau of Criminal Identification for background checks. Enactment of this
legislation could cost offenders $2,800 annually in aggregate for court fines and fees."
SB0198.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that a social media corporation violates provisions of this legislation, it could pay a
civil penalty of up to $1,000 per Utah account holder affected by the violation. While the number of
violations is unknown, a total of $246.600 would be required to pay projected Attorney General costs."
HB0233S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill may increase annual costs of employers who elect to cover their employees
under the Benefit Protection Contract equal to the employer's Tier 2 contribution rate times the
imputed payroll of future mental impaired disabled members whose disability duration extends beyond
2 years in Fiscal Years 2023, 2024, and 2025."
HB0375S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable costs for businesses and
individuals."
SB0203S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase disbursement by the Division of Finance to certain
Tire Recyclers by $10 per ton of recycled materials. It's estimated in aggregate that that these
reimbursements will total $507,600 in FY 2022, $479,300 in FY 2023, and $220,900 in FY 2024.
S.B. 203 1st Sub. (Green)
2022/03/04 15:45, Lead Analyst: Lacey K. Moore Attorney: AH3"
HB0443S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a property tax shift for businesses and individuals in Salt
Lake City. The average impact would be approximately -$0.77 for a $350,000 primary residence and
-$4.00 for a $1,000,000 business. Additionally, for every business recruitment incentive approved for
$1.0 billion in capital expenditure, recipients could receive approximately $2.6 million in property tax
revenue."
SB0167S01.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that more people are convicted of a higher offense as a result of this bill, certain
individuals could pay more in fines/fees, however the amount is indeterminable.
S.B. 167 1st Sub. (Green)
2022/02/16 09:15, Lead Analyst: Gary R. Syphus Attorney: JR"
HB0021.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a fiscal impact for private schools and childcare centers
who would be required to collect and submit a sample from consumable taps in their facilities to a
Certified Laboratory. Under this bill, Private Schools and Childcare Centers would not be required
to pay for lead testing, however they would be financially responsible for remediation of taps that
test above the action level of 5 parts-per-billion and are required to report remedial actions to the
Department of Environmental Quality (DEQ). It is estimated that there are 8,100 in Private Schools
and Childcare Centers subject to testing, and that 11% of those taps may require remedial actions.
The average cost for lead remediation is $281, resulting in a total possible cost to all private schools
and childcare centers in the state of $250,400 (which may be reimbursable subject to the availability
of funding appropriated in this legislation). This figure could be reduced if consumable taps have been
tested for lead since January 1st, 2016."
SB0232S02.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that the Military Installation Development Authority applies different property tax rates to
different tax areas and issues bonds, individuals and businesses in MIDA property could see changed
property tax liability."
SB0223.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
SB0094.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 1,000,695 individuals seeing income tax
savings of $148 on average in tax year 2022."
HB0288.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could cost certain property owners $109,000 more in aggregate property
tax annually."
HB0074.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about
$2,500/case, however the total amount is unknown.
H.B. 74
2022/01/13 14:17, Lead Analyst: Alexander R. Wilson Attorney: EAE"
HB0060S03.fn.pdf,"UCA 36-12-13(2)(c)
Individuals and businesses violating provisions of this bill could pay a fine of up to $100 for each
violation. The aggregate number of fines and payments is unknown."
SB0215.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about $120/
case, however the total amount is unknown."
HB0015S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in decreased licensing fees for child care providers; the
aggregate impact is unknown."
HB0105.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a mean income tax decrease of $198 per individual filer.
In FY 2023, the aggregate effect for individual filers is a decrease of approximately $290.3 million.
Enactment of this legislation could also result in an income tax decrease for corporate filers; the mean
impact per filer is unknown. In FY 2023, the aggregate effect for corporate filers is a decrease of
approximately $30.3 million."
HB0480.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated five applicants paying an annual $200 license
fee for total costs of $1,000 ongoing beginning in FY 2023."
SB0043S07.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 200 applicants per year paying $70 per
transaction for a total cost of $14,000, and an estimated 150 citations in FY 2023 and 200 citations in
FY 2024 with a $500 fine each, totaling $75,000 in FY 2023 and $100,000 FY 2024, for a total impact
of $89,000 in FY 2023 and $114,000 in FY 2024. To the extent that individuals violate provisions of
this bill, this could cost certain offenders about $1,500/case, however the total amount is unknown."
HB0374S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0083.fn.pdf,"UCA 36-12-13(2)(c)
Up to 10,000 individuals may annually opt to pay $7.50 for a criminal history background check prior to
obtaining a firearm."
HB0301S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 117 current practitioners paying $200 each
to register, totaling a one-time cost of $23,400 in FY 2023. Enactment of this legislation could also
result in 30 new applicants paying $200 each year to get their license, totaling an ongoing cost of
$6,000. Enactment of this legislation could result in 73 practitioner paying $40 every other year to
renew their licenses, for a total annual costs of $2,920 beginning in FY 2023, plus aggregate fines of
$1,000 annually."
HB0418.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0257.fn.pdf,"UCA 36-12-13(2)(c)
Under this bill, about 26,650 offenders could pay an additional $351/each for a total of $9,353,400
ongoing beginning in FY 2023."
HB0438S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could change the sales tax and property tax burden for taxpayers on
Point of the Mountain state land; the aggregate impact is unknown."
HB0477.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
SB0147.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could lower the total 911 service charges per line by 26 cents per month
beginning July 1, 2023. In total, this is estimated to save taxpayers approximately $10.1 million in
taxes in FY 2024 and $11.3 million in FY 2025. Changing the repeal date on the Unified Statewide 911
Emergency Service charge from 2025 to 2035 will also impact taxpayers as they will have to continue
paying this 25 cent charge through 2035."
SB0020S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a tax shift, wherein telecommunications companies could
have reduced property tax burdens and all other filers could have increased property tax burdens.
The aggregate impact is estimated to be a shift of approximately $19 million annually. Additionally,
changes to the multicounty levy will increase property taxes statewide by approximately $965,100
ongoing. For a $350,000 residence, this may represent a $0.58 increase in property tax liability. For a
$1 million business, this may represent a $3.00 increase in property tax liability. Additionally, changes
to the formula for calculating an energy supplier's fee in lieu of property tax may affect the exemption
of a project entity to the fee in lieu for the capacity, service, or other benefit from the facility that is
resold (including by an exempt entity) to a non-exempt entity. Currently 14% of project entity value is
exempt from the fee in lieu on this basis. If this entire percentage is no longer exempt it may represent
a tax increase to affected taxpayers of up to $5.8 million statewide."
HB0456S01.fn.pdf,"UCA 36-12-13(2)(c)
Businesses and individuals paying taxes with virtual currency could pay a convenience virtual currency
payment fee to the Tax Commission. The amount is unknown."
HB0245.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase civil penalties to employees in the following ways: potential
increase of $6,653 up to a max of $13,653 for each general violation, a potential increase of between
$4,753 and $66,532 ($9,753 to a max of $136,532) for each cited willful violation, a potential increase
of $66,532 up to a max of $136,532 for each violation of the same standard, a potential increase of
$6,653 up to a max of $13,653 for each day that a violation continues uncorrected, and a potential
increase of $6,653 up to a max of $13,653 for each violation of a posting requirement. The aggregate
cost from the increase in fines in unknown at this time.
H.B. 245
2022/02/01 08:33, Lead Analyst: Timothy G. Dinehart Attorney: ALW"
SB0059.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a mean income tax decrease of $46 per individual filer
per year for 1.1 million filers. In FY2023, the aggregate effect for individual filers is a decrease
of approximately $23.8 million. Enactment of this legislation could also result in an income tax
decrease for corporate filers; the mean impact per filer is unknown. In FY2023, the aggregate effect for
corporate filers is a decrease of approximately $881,000."
HB0311S01.fn.pdf,"UCA 36-12-13(2)(c)
Individuals or businesses who make a qualifying alternative fuel heavy equipment purchase may
realize tax savings of $500,000 in aggregate in tax year 2022. Individuals eligible under the existing
credit could experience a reduction in benefit of approximately $264,000 annually in aggregate. The
net impact to individuals and businesses is a cost savings of $230,000 in FY 2023 and $236,000 in FY
2024.
H.B. 311 1st Sub. (Buff)
2022/02/22 08:31, Lead Analyst: Andrea Wilko Attorney: CRG"
HB0061S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill may cost local governments, employers, and individuals up to $6,005,100 one-
time in FY 2023.
H.B. 61 1st Sub. (Buff)
2022/02/10 14:31, Lead Analyst: Kimberly D. Madsen Attorney: AVA"
SB0059S04.fn.pdf,"UCA 36-12-13(2)(c)
An estimated 1,160,820 Utah individual income tax filers may see tax savings of $129 on average
in tax year 2022. Enactment of an individual and corporate income tax rate cut to 4.85% will reduce
tax liability for the majority of individuals and businesses beginning in tax year 2022. The increase
in the income-based phaseout thresholds for the social security tax credit could result in an average
annual tax savings of $210 for an estimated 71,257 individuals in tax year 2022. The nonrefundable
state earned income tax credit may result in tax savings of $194 on average for an estimated 81,764
individuals in tax year 2022. Individual tax savings will vary based on filing status, family size, income,
and other factors.
S.B. 59 4th Sub. (Pumpkin)
2022/02/08 11:47, Lead Analyst: Maddy Oritt Attorney: AVA"
SB0071.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could reduce income tax liability for up to approximately 1,600 individuals
per year who deposit $50 into a 529 savings plan. The total liability reduction is approximately $4,000
per year."
SB0148S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could cost 58,310 Individual Contractor licensees an additional $5 every
two years at renewal for development of the Construction Business Registry. Aggregate costs are
estimated to be $145,800 annually."
SB0051S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could cost individuals statewide $159,200 ongoing in FY 2023 and $336,500
ongoing in FY 2024 with the following impacts: 1. $41,000 in FY 2023 and $100,000 in FY 2024 from
modifications to registration fees for vintage vehicles; 2. $108,500 in FY 2023 and $217,100 in FY
2024 for additional costs for emissions fees to private inspection companies; and 3. $9,700 in FY 2023
and $19,400 in FY 2024 in additional costs for emissions fees paid to counties."
HB0428S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0272S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could save certain taxpayers $3.6 million in sales tax annually. Individual
impact will vary by taxpayer."
HB0373.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that a county of the first or second class levies an assessment on lodging establishments
within an assessment area, enactment of this legislation could increase costs for lodging
establishments due to payment for beneficial activities. Enactment of this legislation could increase
costs for individuals due to lodging establishments charging a mandatory surcharge on guest receipts;
the aggregate impact is unknown."
SB0179S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable costs related to changes in
taxes, fines, or fees."
HB0025S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase fees for participants by an aggregated $50,000.
Enactment of this legislation could also increase tax credits to eligible participants by an aggregated
$6,090,000 per year from FY 2027 to FY 2030.
H.B. 25 3rd Sub. (Cherry)
2022/02/07 17:02, Lead Analyst: Timothy G. Dinehart Attorney: CRG"
HB0302.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses.
H.B. 302
2022/02/07 08:30, Lead Analyst: Emily Willis Attorney: VA1"
HB0202.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could cost businesses between $500 and $1,500 in penalties if they violate the
statute. Assuming that there are 10 cases per year and a penalization rate of 80%, businesses would
face a total of $4,000 to $12,000 in penalties statewide. Enactment of this bill could benefit aggrieved
individuals by between $250 and $750 in awards if they win their case. As determined by the bill, 50%
of the penalty recovered from a business ($500 to $1,500 per case) will be given to the aggrieved
individual. Assuming that there are 10 cases per year and a penalization rate of 80%, individuals could
receive a total of $2,000 to $6,000 in penalties statewide."
HB0180S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation would require an owner of an off-highway vehicle (OHV) to obtain a
license plate, which would cost $7 per vehicle. The estimated cumulative impact to all OHV owners
would be $630,000 in FY 2023 and $1,260,000 in FY 2024.
H.B. 180 1st Sub. (Buff)
2022/01/25 11:18, Lead Analyst: Ivan D. Djambov Attorney: KPG"
SB0195S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation may result in around 100 individuals or their employer paying a total of
$15,000 through FY 2023 and $2,500 ongoing beginning in FY 2024 to become qualified medical
providers. Further, this legislation may result in individuals paying a collective total of $34,300 in FY
2022 and FY 2023 combined for 2,290 medical cannabis card initial applications or renewals, and
$71,400 ongoing beginning in FY 2024 to obtain 4,760 medical cannabis cards or renewals. Finally, a
medical cannabis courier may pay up to $5,000 for each new violation.
S.B. 195 2nd Sub. (Salmon)
2022/02/24 15:19, Lead Analyst: Russell T. Frandsen Attorney: MC"
SB0100.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
SB0260.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
SB0085S02.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about
$1,500/case, however the total amount is unknown. Additionally, to the extent that individuals seek
relief through expungement as a result of this legislation, those individuals would pay a $150 filing fee."
HB0090S01.fn.pdf,"UCA 36-12-13(2)(c)
Individuals who intentionally violate the section of this bill regarding lobbying as a foreign agent could
face an administrative penalty of up to $1,000 for each violation and up to $5,000 for each subsequent
violation within 24 months."
SB0203.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase disbursement by the Division of Finance to certain
Tire Recyclers by $10 per ton of recycled materials. It's estimated in aggregate that that these
reimbursements will total $507,600 in FY 2022, $479,300 in FY 2023, and $220,900 in FY 2024.
S.B. 203
2022/02/17 11:32, Lead Analyst: Lacey K. Moore Attorney: AH3"
HB0162.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0484.fn.pdf,"UCA 36-12-13(2)(c)
Each cosmetologist no longer licensed may save around $100 per license."
HB0013.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation would allow individuals to choose to purchase the Live On support special
license plate and spend $25 annually at the time of registration, in addition to the applicable license
plate fees. Assuming a minimum of 500 individuals purchase this license plate, the total statewide cost
for them would be $7,500 one-time and $12,500 ongoing."
